Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2dGThbw6Yxv1H6ArKMUPXg,"Don't Fear The Reaper","Don't Fear The Reaper","Jayden Carr,King Of None",2024-10-04,281142,26,12186156842,2024-10-04T23:00:43Z,"deathstep,melodic bass","Exuvium Records",0.212,0.918,2,-4.39,1,0.0979,0.000636,0.717,0.0776,0.0845,148.273,4
6qG7LHL3WPasxHcLv4TbLC,"Blood In My i's... - Remix","Blood In My i's... (Remix)","The Frst",2024-10-04,117469,13,12186156842,2024-10-07T13:28:36Z,"","The Frst",0.623,0.818,2,-6.939,1,0.0518,0.0034,0.159,0.188,0.282,124.03,4
17DwlpHqXlNPzhIbYyojcI,"Only Ones","Only Ones","Blind Lies,Postcard,Shawn O'Donnell",2024-10-11,246800,10,12186156842,2024-10-16T00:32:14Z,"deathstep,riddim,dubstep,melodic bass,future bass","emengy",0.395,0.837,8,-2.473,1,0.0767,0.179,0,0.122,0.169,149.949,4
10Q3ASy9okYt85040yV46c,"Shivering","Shivering","ILLENIUM,Spiritbox",2022-05-13,300916,44,12186156842,2022-05-13T14:42:11Z,"melodic bass,future bass,edm,metalcore,djent,metal","Warner Records",0.428,0.907,4,-3.063,0,0.163,0.00594,0.00000171,0.129,0.244,149.955,4
3WbRZE7fYTycaPeaihQCvU,"Synchronize","Synchronize","King Of None",2024-11-08,406285,33,12186156842,2024-11-08T22:01:42Z,"melodic bass","Exuvium Records",0.37,0.755,5,-4.02,0,0.0521,0.124,0.00293,0.116,0.14,140.077,4
2Xz6z3cXqx5sIFpPb4XTby,"Cross To Bear","Cross To Bear","King Of None,Celestial Void,Nightlark",2024-01-19,334933,23,12186156842,2024-01-22T21:59:33Z,"melodic bass,deathstep,future bass","Exuvium Records",0.26,0.962,8,-1.815,1,0.165,0.00496,0.442,0.285,0.16,149.799,4
39CbVA7OrVWZ2pzsdch03W,"Human Kidneys","Human Kidneys","SFINX,Hostile Array,kill dylan",2022-05-27,280000,0,12186156842,2022-07-21T02:11:33Z,"metalcore,melodic hardcore","SFINX",0.413,0.914,4,-7.414,1,0.078,0.000248,0.121,0.139,0.22,75.015,4
1mDAyIXR1GlQRsSr0c2YQ4,"i don’t wanna write sad songs anymore","create together vol. 3","Scro,whyislavndr",2022-07-01,241475,0,12186156842,2022-07-23T00:35:28Z,"hyperpop","bitbird",0.503,0.831,1,-7.498,1,0.0689,0.0938,0.000267,0.325,0.588,170.008,4
0AkxZb3XkSOdLghm6EB7p2,"Kill The Machine (feat. Bad/Love)","Kill The Machine (feat. Bad/Love)","Lucille Croft,Bad/Love,TMRRW",2022-01-27,195720,28,12186156842,2022-03-03T23:01:49Z,"metalcore,deathstep","This Is Bad Wolf",0.446,0.983,2,-5.684,1,0.232,0.00209,0.0158,0.605,0.449,177.072,4
3PZ80ECcwmK2YCRZH7t4V0,"face to face with death","face to face with death","Scro,Taylor Barber of Left to Suffer",2022-01-27,217000,0,12186156842,2022-01-28T00:26:03Z,"hyperpop","The Tabula Rasa Record Company",0.481,0.712,5,-4.923,0,0.0994,0.473,0,0.366,0.288,119.894,4
30XZElqGTzvdg6clMAMcEp,"Battle Drums","Battle Drums","Kayzo,Atreyu",2020-01-15,209333,43,12186156842,2020-02-24T02:02:29Z,"dubstep,deathstep,riddim,edm,metalcore,screamo,metal,post-hardcore","Welcome Records",0.524,0.966,10,-2.141,1,0.452,0.0107,0.00327,0.439,0.386,89.896,4
5fK2z3qz3kaSP2snwsFRNL,"King Is Back (Snails and Sullivan King Metal Remix)","THE SHELL","SNAILS,Big Ali,Sullivan King",2017-10-20,208000,0,12186156842,2020-03-07T22:51:40Z,"dubstep,riddim,deathstep,bass music,edm,raï","SLUGZ Music",0.401,0.985,7,-3.87,1,0.334,0.000601,0.0652,0.0887,0.12,149.952,4
0qwMoAstkTXlWE8lQJBRzY,"Kneel Before Me","Kneel Before Me","SLANDER,Crankdat,Asking Alexandria",2018-08-09,201600,45,12186156842,2020-03-07T19:04:56Z,"melodic bass,edm,future bass,dubstep,riddim,deathstep,metalcore,screamo,post-hardcore,metal,emo","Monstercat",0.596,0.97,11,-2.7,0,0.0691,0.00208,0.00419,0.101,0.279,150.003,4
4GCX2fSdTwaVI2e6Gai045,"Wasted Space","Unleashed","Kayzo,Underoath",2019-08-14,222911,0,12186156842,2020-02-24T02:02:58Z,"dubstep,deathstep,riddim,edm,post-hardcore,screamo,metalcore,emo,emocore","Ultra Records",0.486,0.87,7,-3.486,1,0.0482,0.000109,0.00000189,0.127,0.248,169.947,4
3zTPkL3y4yBdHNnsUFf8El,"The Demented","The Demented","Sullivan King",2019-01-18,192000,0,12186156842,2020-03-07T02:11:50Z,"deathstep,dubstep,riddim,edm,bass music","Kannibalen Records",0.57,0.886,2,-1.818,1,0.0421,0.00024,0.00691,0.234,0.19,90.03,4
5AhV1iYCYJfdz8gTaikr5L,"Night Terror (feat. Of Mice & Men)","Unleashed","Kayzo,YULTRON,Of Mice & Men",2019-08-14,204611,0,12186156842,2020-02-24T02:03:06Z,"dubstep,deathstep,riddim,edm,metalcore,post-hardcore,screamo,metal,emo","Ultra Records",0.657,0.744,7,-5.193,1,0.0341,0.00225,0.0433,0.362,0.241,90.026,4
6UBVCjKn8zahjUqxopnKRD,"Show Some Teeth","Show Some Teeth","Sullivan King,Kompany",2019-09-24,259862,17,12186156842,2020-03-07T19:02:32Z,"deathstep,dubstep,riddim,edm,bass music,dub","Kannibalen Records",0.31,0.942,3,-1.157,0,0.112,0.0149,0.0109,0.123,0.0815,144.954,4
4jGZsQiFSxCwdh1Stq5Hjz,"Monster (feat. Matty Mullins of Memphis May Fire)","Unleashed","Kayzo,TYNAN,Memphis May Fire,Matty Mullins",2019-08-14,234613,0,12186156842,2020-02-24T02:03:18Z,"dubstep,deathstep,riddim,edm,bass music,bass house,metalcore,post-hardcore,screamo,metal,christian rock,christian alternative rock","Ultra Records",0.716,0.773,10,-4.862,0,0.196,0.00976,0.000748,0.307,0.574,150.089,4
2p74LHxhjmrvR3hJmn4e4F,"Before The Storm","Unleashed","Kayzo,blessthefall",2019-08-14,293285,0,12186156842,2020-02-24T02:02:43Z,"dubstep,deathstep,riddim,edm,metalcore,post-hardcore,screamo,emocore","Ultra Records",0.522,0.878,5,-3.775,0,0.0583,0.0032,0.0000736,0.372,0.161,89.995,4
4o7Rszx7VVCzrCr1RPlPot,"Behemoth","VOYD Vol. I","SVDDEN DEATH",2018-07-30,192000,44,12186156842,2020-03-07T19:07:02Z,"riddim,dubstep,deathstep,bass music,edm,dub","SVDDEN DEATH",0.891,0.893,10,-0.595,0,0.191,0.0142,0.142,0.0768,0.555,139.933,4
5Rtb1lrdHOGmeVqWswuuM9,"OVERLOAD","OVERLOAD","Kayzo,Micah Martin",2018-06-22,248000,0,12186156842,2020-02-24T02:03:29Z,"dubstep,deathstep,riddim,edm,melodic bass,future bass,hardstyle","Ultra Records",0.545,0.921,1,-3.881,1,0.126,0.000217,0.0277,0.164,0.146,149.998,4
6zEVLIOWwALmVyXCJz5FWM,"Reckless","Show Some Teeth","Sullivan King",2019-10-18,203586,29,12186156842,2020-03-09T18:23:31Z,"deathstep,dubstep,riddim,edm,bass music","Kannibalen Records",0.51,0.998,2,-2.114,1,0.42,0.0000968,0.106,0.365,0.135,144.96,4
6wr19D3mQYwfCpgakrPPMo,"Last Stand","The Last Stand","Dirtyphonics,PhaseOne",2019-05-22,212800,21,12186156842,2020-03-09T18:29:46Z,"dubstep,deathstep,riddim,drumstep,drum and bass,bass music,dub","Disciple",0.527,0.985,8,-0.005,1,0.279,0.000223,0.191,0.0939,0.285,75.001,4
4XdaaDFE881SlIaz31pTAG,"Overkill","Dogma Resistance","RIOT",2019-11-07,342618,46,12186156842,2020-03-09T18:35:57Z,"dubstep,deathstep,riddim","Monstercat",0.435,0.956,8,-1.369,0,0.144,0.000448,0.655,0.343,0.103,174.029,4
0REjKfUHrcTUJUXHPYQ8zu,"Fight Through The Pain","Apex","Excision,Sullivan King",2018-08-14,251912,29,12186156842,2020-03-09T18:40:24Z,"dubstep,riddim,deathstep,edm,dub,melodic bass,bass music","Excision Music",0.459,0.926,6,-3.839,1,0.101,0.000456,0.755,0.101,0.111,149.936,4
0EDyoVqPdg9AMt8PuDeu9c,"RAWSIDE","RAWSIDE","GRAVEDGR,Lit Lords",2019-06-21,204181,20,12186156842,2020-03-09T18:42:52Z,"hard techno,edm trap,bass music,dubstep,riddim","Heavyweight Records",0.59,0.97,11,-4.135,1,0.287,0.071,0.00442,0.295,0.119,82.529,4
4TBkWyEx4FCuyxLtMm5r3b,"Shake the Ground","Shake the Ground","Kill The Noise,SNAILS,Sullivan King,Jonah Kay",2018-06-27,245955,0,12186156842,2020-03-09T18:43:37Z,"dubstep,melodic bass,edm,riddim,deathstep,bass music","SLUGZ Music",0.534,0.998,11,-1.154,1,0.34,0.000416,0.0717,0.1,0.186,150.034,4
59OTmT50LsfZVqExj9nCHL,"Sight Of Your Soul","Vantablack","Dirtyphonics,Sullivan King",2017-11-03,197200,36,12186156842,2020-03-09T18:44:01Z,"dubstep,deathstep,riddim,drumstep,drum and bass,bass music,edm","Monstercat",0.393,0.805,1,-2.52,1,0.0471,0.000555,0.000137,0.0746,0.325,74.931,4
1jbQczhy89k0BqtR03JOva,"Madness feat. Sullivan King","New Worlds","Black Tiger Sex Machine,Sullivan King",2018-03-02,254896,20,12186156842,2020-03-09T18:47:22Z,"dubstep,riddim,deathstep,edm,bass music","Kannibalen Records",0.448,0.936,1,-2.717,0,0.0575,0.0000224,0.0000993,0.349,0.324,144.866,4
6gJO2kZ4ovwO7nW8xFykCQ,"Digital","TRANSCENDENCY","PhaseOne,Periphery",2019-04-17,236400,32,12186156842,2020-03-09T18:51:13Z,"dubstep,deathstep,riddim,bass music,dub,djent,progressive metal,metalcore,metal","Disciple",0.433,0.93,0,-3.972,1,0.101,0.000179,0.0139,0.627,0.516,199.987,4
0ER7UmDVzLuk11EJ58uEGV,"Freak Distrikt","Freak Distrikt","Crichy Crich,King Tutt",2017-02-15,168000,0,12186156842,2020-03-09T18:56:46Z,"deathstep,dubstep,riddim","Artist Intelligence Agency",0.535,0.995,0,-1.907,1,0.119,0.00259,0.000285,0.491,0.262,100.053,4
7Ea8q10umMLrB2IzEZSk6a,"Ain't Scared (feat. Hashu)","Hype Or Die: Sun City EP","Riot Ten,PIERCE,Hashu",2019-05-03,202966,0,12186156842,2020-03-09T19:01:59Z,"dubstep,riddim,deathstep,edm,bass music,rage rap","Dim Mak Records",0.516,0.946,1,-4.639,1,0.347,0.000705,0.0000273,0.11,0.265,150.112,4
